timestamp,mode,feats_down_size,effective_correspondence_count,residual_mean,residual_std,residual_max,signed_dist_abs_mean,signed_dist_abs_std,signed_dist_abs_max,tangent_lp_mean,tangent_lp_max,planarity_mean,acceptance_ratio,match_time,solve_time,kdtree_search_time,kdtree_incremental_time
8.200000,surface_lp,367,168,0.003957,0.014888,0.146444,0.000229,0.000856,0.008698,0.774193,3.350419,0.995292,0.457766,0.000613,0.000013,0.001066,0.000330
8.300000,surface_lp,375,176,0.008248,0.026498,0.200556,0.000517,0.001774,0.013109,0.735226,3.691783,0.991614,0.469333,0.000758,0.000015,0.001281,0.000586
8.400000,surface_lp,361,178,0.010660,0.031644,0.206247,0.000662,0.002063,0.013999,0.662884,2.756341,0.991982,0.493075,0.000731,0.000015,0.001202,0.000339
8.500000,surface_lp,377,173,0.005023,0.019798,0.194231,0.000311,0.001222,0.010527,0.689518,3.282669,0.994508,0.458886,0.000783,0.000014,0.001325,0.000658
8.600000,surface_lp,363,175,0.007425,0.026576,0.199939,0.000471,0.001783,0.013755,0.700537,3.120127,0.993522,0.482094,0.000751,0.000014,0.001177,0.000485
8.700000,surface_lp,375,171,0.007298,0.027998,0.235514,0.000468,0.001911,0.015394,0.740432,3.355873,0.992231,0.456000,0.000819,0.000017,0.001461,0.000408
8.800000,surface_lp,378,176,0.009536,0.031525,0.210757,0.000614,0.002189,0.016275,0.792106,4.088307,0.990656,0.465608,0.000719,0.000017,0.001267,0.000944
8.900000,surface_lp,388,184,0.008242,0.027522,0.199841,0.000528,0.001886,0.014043,0.732888,4.000527,0.992267,0.474227,0.000757,0.000017,0.001335,0.000339
9.000000,surface_lp,373,182,0.011192,0.036195,0.211632,0.000736,0.002502,0.014264,0.810771,4.111963,0.988878,0.487936,0.000739,0.000018,0.001277,0.000575
9.100000,surface_lp,381,199,0.008366,0.030498,0.225436,0.000566,0.002253,0.018431,0.765337,4.219137,0.988857,0.522310,0.000794,0.000019,0.001428,0.000732
9.200000,surface_lp,408,203,0.005663,0.020937,0.164700,0.000357,0.001372,0.010126,0.888808,3.883404,0.993762,0.497549,0.000833,0.000016,0.001504,0.000684
9.300000,surface_lp,436,202,0.008134,0.028420,0.220726,0.000521,0.002005,0.014314,0.907098,4.878217,0.995602,0.463303,0.000896,0.000020,0.001531,0.000351
9.400000,surface_lp,452,237,0.015309,0.049011,0.259723,0.001154,0.003754,0.019257,0.929738,4.978215,0.989738,0.524336,0.001102,0.000024,0.001927,0.000416
9.500000,surface_lp,483,246,0.009694,0.033731,0.253199,0.000671,0.002504,0.019060,0.848388,5.455535,0.991660,0.509317,0.000848,0.000022,0.001462,0.000534
9.600000,surface_lp,505,266,0.006703,0.028052,0.244149,0.000432,0.001894,0.017452,0.896060,4.616478,0.993824,0.526733,0.000873,0.000020,0.001646,0.000959
9.700000,surface_lp,540,299,0.008845,0.030268,0.231819,0.000606,0.002262,0.016960,0.848328,6.193879,0.991506,0.553704,0.001079,0.000029,0.001839,0.000347
9.800000,surface_lp,558,310,0.007737,0.030141,0.266599,0.000544,0.002292,0.021472,0.782316,5.075166,0.992694,0.555556,0.001028,0.000031,0.001820,0.000673
9.900000,surface_lp,577,333,0.010953,0.030674,0.241027,0.000734,0.002346,0.019568,0.766352,5.404829,0.991048,0.577123,0.001038,0.000032,0.001732,0.000457
10.000000,surface_lp,604,354,0.011235,0.030231,0.213999,0.000706,0.002124,0.015971,0.760311,4.385155,0.992939,0.586093,0.001188,0.000035,0.002027,0.000745
10.100000,surface_lp,619,370,0.005696,0.019741,0.211237,0.000370,0.001518,0.017414,0.693210,4.581175,0.995001,0.597738,0.001099,0.000029,0.001967,0.000540
10.200000,surface_lp,645,384,0.007441,0.027584,0.241096,0.000501,0.002001,0.017102,0.695911,5.235493,0.994431,0.595349,0.001220,0.000036,0.002107,0.000596
10.300000,surface_lp,656,399,0.004752,0.025435,0.299384,0.000291,0.001680,0.019349,0.692185,4.751356,0.999101,0.608232,0.001212,0.000038,0.002126,0.000959
10.400000,surface_lp,662,409,0.006926,0.033649,0.275718,0.000449,0.002278,0.018574,0.635067,4.944573,0.995840,0.617825,0.001236,0.000039,0.002201,0.000301
10.500000,surface_lp,668,413,0.004780,0.022383,0.263721,0.000308,0.001576,0.015811,0.643564,4.602377,0.996193,0.618263,0.001355,0.000034,0.002699,0.000721
10.600000,surface_lp,678,425,0.007073,0.028897,0.235142,0.000463,0.001990,0.017711,0.627727,4.544720,0.994746,0.626844,0.001147,0.000039,0.001996,0.000371
10.700000,surface_lp,702,430,0.005585,0.025677,0.265446,0.000357,0.001824,0.021713,0.651679,5.122003,0.997066,0.612536,0.001388,0.000040,0.002463,0.000720
10.800000,surface_lp,715,453,0.005305,0.026536,0.278062,0.000335,0.001789,0.019623,0.648456,4.807823,0.997028,0.633566,0.001288,0.000038,0.002302,0.000321
10.900000,surface_lp,729,461,0.003015,0.016526,0.212617,0.000188,0.001163,0.016049,0.664818,5.341687,0.998157,0.632373,0.001508,0.000037,0.002677,0.000601
11.000000,surface_lp,759,461,0.002398,0.016930,0.303766,0.000153,0.001221,0.022688,0.717653,5.382078,0.998412,0.607378,0.001322,0.000047,0.002364,0.000795
11.100000,surface_lp,782,484,0.006507,0.027499,0.248421,0.000427,0.001961,0.020706,0.694331,5.303099,0.996461,0.618926,0.001533,0.000039,0.002467,0.000645
11.200000,surface_lp,820,510,0.007105,0.029955,0.245191,0.000474,0.002104,0.017404,0.694135,5.602115,0.996091,0.621951,0.001441,0.000044,0.002570,0.000434
11.300000,surface_lp,861,530,0.005702,0.024641,0.277213,0.000357,0.001708,0.018756,0.725343,5.783338,0.996980,0.615563,0.001541,0.000051,0.002681,0.000982
11.400000,surface_lp,902,556,0.005446,0.022040,0.270262,0.000345,0.001524,0.017671,0.686253,5.467222,0.996855,0.616408,0.001914,0.000056,0.003266,0.001729
11.500000,surface_lp,920,560,0.009334,0.032793,0.294663,0.000607,0.002338,0.021563,0.710365,5.611553,0.995761,0.608696,0.001575,0.000042,0.002872,0.001086
11.600000,surface_lp,961,601,0.004258,0.022566,0.289766,0.000283,0.001694,0.022860,0.694314,5.574622,0.997928,0.625390,0.001956,0.000052,0.003496,0.000581
11.700000,surface_lp,990,640,0.003419,0.018779,0.255025,0.000234,0.001475,0.020824,0.617148,5.374842,0.997388,0.646465,0.002179,0.000057,0.003612,0.001429
11.800000,surface_lp,1044,650,0.002669,0.019154,0.276713,0.000195,0.001639,0.028427,0.646710,5.361035,0.998352,0.622605,0.002084,0.000051,0.003513,0.001457
11.900000,surface_lp,1057,662,0.011122,0.040687,0.306683,0.000767,0.002957,0.025383,0.647378,5.538496,0.993586,0.626301,0.002010,0.000062,0.003488,0.000780
12.000000,surface_lp,1077,689,0.006452,0.026510,0.251120,0.000417,0.001800,0.017253,0.641179,5.676748,0.993986,0.639740,0.001876,0.000065,0.003103,0.000565
12.100000,surface_lp,1107,711,0.006727,0.024404,0.253655,0.000454,0.001843,0.017204,0.636406,5.704791,0.995651,0.642276,0.002138,0.000060,0.003703,0.001510
12.200000,surface_lp,1117,732,0.005103,0.022571,0.317222,0.000319,0.001597,0.021564,0.641868,5.681786,0.996791,0.655327,0.002060,0.000055,0.003346,0.001195
12.300000,surface_lp,1147,746,0.005031,0.021158,0.230591,0.000393,0.001880,0.017418,0.613225,5.338491,0.999328,0.650392,0.001822,0.000057,0.003285,0.001221
12.400000,surface_lp,1158,765,0.003103,0.014834,0.201081,0.000227,0.001355,0.019129,0.627285,5.745396,0.999534,0.660622,0.002191,0.000064,0.003664,0.000579
12.500000,surface_lp,1188,770,0.002884,0.021097,0.318485,0.000189,0.001542,0.023424,0.647665,5.733384,0.999104,0.648148,0.002172,0.000061,0.003722,0.001504
12.600000,surface_lp,1220,782,0.004076,0.024290,0.318460,0.000290,0.001831,0.024515,0.636367,5.780461,0.998670,0.640984,0.002201,0.000061,0.003628,0.001716
12.700000,surface_lp,1223,785,0.004552,0.025714,0.333175,0.000311,0.001917,0.024555,0.739585,5.435901,0.997198,0.641864,0.002212,0.000066,0.003851,0.001168
12.800000,surface_lp,1278,807,0.007893,0.037873,0.326973,0.000565,0.002984,0.028443,0.701772,6.063127,0.997802,0.631455,0.002597,0.000089,0.004444,0.001937
12.900000,surface_lp,1304,811,0.009380,0.035292,0.325535,0.000616,0.002574,0.026951,0.730944,6.164594,0.994700,0.621933,0.002795,0.000072,0.004604,0.000725
13.000000,surface_lp,1345,869,0.010671,0.043964,0.378402,0.000818,0.003838,0.036082,0.732693,5.725024,0.995386,0.646097,0.002347,0.000076,0.004086,0.001232
13.100000,surface_lp,1377,889,0.013401,0.045855,0.340661,0.000992,0.003803,0.031106,0.737151,6.135076,0.996847,0.645606,0.002573,0.000070,0.004448,0.000845
13.200000,surface_lp,1437,912,0.009659,0.036454,0.336907,0.000693,0.002845,0.027360,0.732199,5.857330,0.995944,0.634656,0.002576,0.000069,0.004596,0.001095
13.300000,surface_lp,1518,947,0.009990,0.037490,0.341537,0.000735,0.003078,0.027948,0.720295,6.335911,0.996615,0.623847,0.002738,0.000079,0.004900,0.001192
13.400000,surface_lp,1540,978,0.009437,0.037630,0.344847,0.000642,0.002831,0.029340,0.755037,6.264421,0.997687,0.635065,0.002677,0.000073,0.004673,0.001924
13.500000,surface_lp,1633,1017,0.010102,0.035468,0.311123,0.000661,0.002560,0.024699,0.745146,6.299087,0.995392,0.622780,0.003326,0.000088,0.006181,0.001640
13.600000,surface_lp,1711,1020,0.006676,0.028374,0.350734,0.000414,0.001949,0.026835,0.741979,6.254168,0.997039,0.596143,0.003049,0.000093,0.005390,0.001677
