timestamp,mode,feats_down_size,effective_correspondence_count,residual_mean,residual_std,residual_max,signed_dist_abs_mean,signed_dist_abs_std,signed_dist_abs_max,tangent_lp_mean,tangent_lp_max,planarity_mean,acceptance_ratio,match_time,solve_time,kdtree_search_time,kdtree_incremental_time
14.099408,surface_lp,324,51,0.123186,0.077558,0.274603,0.014399,0.010623,0.041412,0.478740,1.367985,0.904742,0.157407,0.000571,0.000006,0.001110,0.000094
14.200053,surface_lp,270,52,0.136790,0.086440,0.305038,0.012678,0.009118,0.039899,0.470234,2.436832,0.920720,0.192593,0.000523,0.000006,0.001023,0.000065
14.299897,surface_lp,249,57,0.126942,0.078298,0.302526,0.011382,0.009518,0.038299,0.473364,1.734284,0.938472,0.228916,0.000423,0.000006,0.000789,0.000080
14.399728,surface_lp,268,73,0.120151,0.074033,0.281397,0.009934,0.007927,0.033656,0.616997,3.274065,0.953417,0.272388,0.000435,0.000007,0.000825,0.000064
14.499573,surface_lp,313,65,0.133015,0.080698,0.320567,0.010620,0.008457,0.042844,0.634632,1.686647,0.960057,0.207668,0.000510,0.000007,0.001000,0.000087
14.599415,surface_lp,398,96,0.137905,0.085808,0.315755,0.010164,0.009329,0.050913,0.538337,1.879866,0.963832,0.241206,0.000655,0.000010,0.001250,0.000037
14.700062,surface_lp,538,132,0.141737,0.094685,0.359303,0.010838,0.009604,0.050967,0.485665,1.825024,0.961223,0.245353,0.000758,0.000011,0.001454,0.000086
14.799902,surface_lp,657,198,0.163359,0.094113,0.377532,0.013836,0.010899,0.054750,0.498439,2.507333,0.949058,0.301370,0.001241,0.000014,0.002276,0.000075
14.899732,surface_lp,720,214,0.153313,0.087768,0.376417,0.013364,0.010497,0.064728,0.478864,1.987494,0.945065,0.297222,0.001362,0.000020,0.002430,0.000078
14.999573,surface_lp,751,236,0.151371,0.093831,0.365747,0.014271,0.012226,0.066474,0.482142,2.307254,0.934481,0.314248,0.001343,0.000023,0.002490,0.000106
15.099419,surface_lp,761,242,0.146497,0.094980,0.362763,0.013445,0.011336,0.057015,0.503257,4.244166,0.933080,0.318003,0.001444,0.000025,0.002541,0.000103
15.199671,surface_lp,751,241,0.155969,0.093257,0.382259,0.015821,0.012120,0.059584,0.465004,4.127452,0.924223,0.320905,0.001419,0.000020,0.002672,0.000176
15.299530,surface_lp,753,186,0.162915,0.101206,0.391528,0.016807,0.013278,0.062245,0.606357,9.648931,0.924410,0.247012,0.001195,0.000016,0.002188,0.000251
15.399371,surface_lp,785,137,0.154196,0.099922,0.359377,0.017019,0.014003,0.067845,0.927553,7.299607,0.918920,0.174522,0.001209,0.000012,0.002155,0.000568
15.500003,surface_lp,846,153,0.178462,0.091647,0.388977,0.018684,0.014205,0.068892,1.121633,19.470015,0.944795,0.180851,0.001309,0.000013,0.002559,0.000552
15.599848,surface_lp,794,180,0.149676,0.103627,0.382383,0.014182,0.012966,0.074649,1.560070,12.104773,0.960819,0.226700,0.001286,0.000018,0.002466,0.000699
15.699682,surface_lp,820,191,0.159442,0.094175,0.384445,0.012818,0.009930,0.048302,0.799144,9.640800,0.966455,0.232927,0.001283,0.000019,0.002349,0.000830
15.799526,surface_lp,808,203,0.160549,0.101368,0.402087,0.014276,0.013470,0.069577,0.709812,2.954195,0.963383,0.251238,0.001276,0.000017,0.002335,0.000342
15.899366,surface_lp,788,159,0.156229,0.091555,0.346538,0.013050,0.011480,0.059721,0.865704,8.147462,0.968408,0.201777,0.001075,0.000013,0.001996,0.000510
15.999998,surface_lp,773,181,0.165815,0.094619,0.411102,0.013397,0.010331,0.054822,0.826057,4.530111,0.966714,0.234153,0.001433,0.000015,0.002705,0.000591
16.099832,surface_lp,812,218,0.171342,0.096419,0.404593,0.013460,0.009702,0.052424,0.855912,6.812495,0.969543,0.268473,0.001586,0.000020,0.002831,0.000356
16.199663,surface_lp,822,226,0.146468,0.097786,0.382154,0.011468,0.010745,0.069202,0.921038,7.348386,0.973883,0.274939,0.001384,0.000026,0.002699,0.000362
16.299514,surface_lp,736,248,0.149430,0.100261,0.393532,0.012192,0.011416,0.064694,0.891427,7.279058,0.968987,0.336957,0.001358,0.000022,0.002356,0.000435
16.399352,surface_lp,664,229,0.145099,0.089997,0.374619,0.010943,0.009623,0.053136,0.791937,7.137937,0.975479,0.344880,0.000968,0.000017,0.001628,0.000192
