timestamp,mode,feats_down_size,effective_correspondence_count,residual_mean,residual_std,residual_max,signed_dist_abs_mean,signed_dist_abs_std,signed_dist_abs_max,surface_score_mean,surface_score_std,tangent_lp_mean,tangent_lp_std,tangent_lp_max,planarity_mean,planarity_std,acceptance_ratio,match_time,solve_time,kdtree_search_time,kdtree_incremental_time
41.300048,hybrid_plane_surface,175,66,0.021202,0.020949,0.110170,0.021202,0.020949,0.110170,0.898088,0.088265,0.392083,0.221432,1.022994,0.996238,0.005511,0.377143,0.000695,0.000006,0.001063,0.000019
41.399877,hybrid_plane_surface,199,91,0.020635,0.018293,0.083840,0.020635,0.018293,0.083840,0.906048,0.076707,0.337775,0.194739,1.008680,0.997111,0.004176,0.457286,0.000756,0.000007,0.001153,0.000011
41.499717,hybrid_plane_surface,198,74,0.023553,0.031176,0.202556,0.023553,0.031176,0.202556,0.897054,0.108544,0.345606,0.226557,1.149377,0.996966,0.003915,0.373737,0.000667,0.000008,0.001051,0.000005
41.599540,hybrid_plane_surface,218,92,0.020174,0.019536,0.096163,0.020174,0.019536,0.096163,0.909701,0.081900,0.336162,0.220051,1.030150,0.996734,0.004409,0.422018,0.000811,0.000010,0.001160,0.000007
41.699386,hybrid_plane_surface,235,113,0.022844,0.023183,0.127039,0.022844,0.023183,0.127039,0.897380,0.097182,0.313053,0.185142,0.854988,0.997264,0.003978,0.480851,0.001004,0.000011,0.001334,0.000005
41.800011,hybrid_plane_surface,244,114,0.020801,0.019222,0.094496,0.020801,0.019222,0.094496,0.905405,0.089188,0.334080,0.185689,1.003214,0.997032,0.003530,0.467213,0.001012,0.000011,0.001407,0.000010
41.899853,hybrid_plane_surface,233,92,0.023464,0.023964,0.120983,0.023464,0.023964,0.120983,0.899967,0.093699,0.320498,0.211133,0.914380,0.996936,0.004373,0.394850,0.000879,0.000009,0.001285,0.000016
41.999702,hybrid_plane_surface,261,124,0.017064,0.017824,0.128561,0.017064,0.017824,0.128561,0.921915,0.072959,0.345823,0.234216,1.130315,0.997017,0.004863,0.475096,0.001163,0.000015,0.001511,0.000010
42.099534,hybrid_plane_surface,265,120,0.019002,0.020932,0.123730,0.019002,0.020932,0.123730,0.916670,0.077154,0.317574,0.226369,1.435690,0.996729,0.004826,0.452830,0.000935,0.000011,0.001357,0.000006
42.199379,hybrid_plane_surface,258,123,0.018331,0.018246,0.103948,0.018331,0.018246,0.103948,0.916563,0.078727,0.328127,0.209115,1.077115,0.997256,0.003975,0.476744,0.000895,0.000012,0.001353,0.000008
42.300021,hybrid_plane_surface,279,133,0.017335,0.016449,0.079930,0.017335,0.016449,0.079930,0.920162,0.065701,0.340917,0.250320,1.903891,0.997015,0.004319,0.476703,0.001006,0.000015,0.001448,0.000004
42.399867,hybrid_plane_surface,264,123,0.017638,0.016571,0.086184,0.017638,0.016571,0.086184,0.921225,0.063592,0.329676,0.207941,1.013263,0.996906,0.004149,0.465909,0.000916,0.000013,0.001332,0.000009
42.499703,hybrid_plane_surface,269,136,0.016558,0.016260,0.101194,0.016558,0.016260,0.101194,0.925241,0.061240,0.330772,0.184578,0.947210,0.996608,0.005158,0.505576,0.001048,0.000010,0.001568,0.000004
42.599533,hybrid_plane_surface,266,124,0.016105,0.015754,0.113739,0.016105,0.015754,0.113739,0.926087,0.065446,0.312230,0.191793,1.058751,0.997088,0.004141,0.466165,0.001138,0.000014,0.001576,0.000004
42.699364,hybrid_plane_surface,274,136,0.014822,0.013601,0.076774,0.014822,0.013601,0.076774,0.930788,0.056386,0.333639,0.206994,0.947504,0.997017,0.004591,0.496350,0.001078,0.000011,0.001612,0.000003
42.800000,hybrid_plane_surface,262,124,0.016371,0.017108,0.130466,0.016371,0.017108,0.130466,0.926334,0.059041,0.329314,0.193843,0.883264,0.996488,0.005383,0.473282,0.001110,0.000014,0.001548,0.000006
42.899839,hybrid_plane_surface,256,128,0.016664,0.014799,0.079157,0.016664,0.014799,0.079157,0.924808,0.061077,0.323116,0.199296,1.038270,0.997329,0.003809,0.500000,0.001048,0.000011,0.001576,0.000038
42.999676,hybrid_plane_surface,262,126,0.016327,0.014230,0.088585,0.016327,0.014230,0.088585,0.926042,0.060030,0.312447,0.186872,0.881857,0.997209,0.004033,0.480916,0.001052,0.000010,0.001517,0.000007
43.099509,hybrid_plane_surface,250,114,0.016421,0.015167,0.106558,0.016421,0.015167,0.106558,0.924080,0.063797,0.336846,0.191683,0.915907,0.996382,0.005266,0.456000,0.000886,0.000011,0.001366,0.000008
43.199359,hybrid_plane_surface,264,134,0.014892,0.013415,0.081495,0.014892,0.013415,0.081495,0.931265,0.048870,0.351901,0.207358,1.099881,0.996996,0.004169,0.507576,0.001121,0.000013,0.001493,0.000008
43.299997,hybrid_plane_surface,262,119,0.015768,0.016607,0.108440,0.015768,0.016607,0.108440,0.926899,0.068426,0.311089,0.171672,0.949895,0.997499,0.002905,0.454198,0.000982,0.000012,0.001428,0.000004
43.399835,hybrid_plane_surface,275,133,0.016224,0.016280,0.086154,0.016224,0.016280,0.086154,0.924125,0.069886,0.329314,0.220173,0.997289,0.996745,0.004841,0.483636,0.001127,0.000011,0.001566,0.000011
43.499667,hybrid_plane_surface,267,129,0.014910,0.014261,0.068681,0.014910,0.014261,0.068681,0.930002,0.059223,0.334499,0.209187,1.103902,0.997171,0.004077,0.483146,0.001195,0.000014,0.001558,0.000004
43.599512,hybrid_plane_surface,267,125,0.017771,0.016693,0.098338,0.017771,0.016693,0.098338,0.920004,0.067911,0.289521,0.191276,1.227611,0.996647,0.004667,0.468165,0.001109,0.000011,0.001381,0.000004
43.699741,hybrid_plane_surface,268,130,0.015231,0.014291,0.084499,0.015231,0.014291,0.084499,0.928165,0.058943,0.330470,0.219698,1.158018,0.996866,0.004551,0.485075,0.000861,0.000009,0.001298,0.000005
43.799584,hybrid_plane_surface,263,122,0.017299,0.016284,0.084938,0.017299,0.016284,0.084938,0.920745,0.067609,0.316612,0.197603,0.938844,0.996975,0.004615,0.463878,0.000960,0.000012,0.001334,0.000003
43.899422,hybrid_plane_surface,269,136,0.015142,0.012803,0.080061,0.015142,0.012803,0.080061,0.930942,0.052297,0.320112,0.207015,1.011141,0.996950,0.004495,0.505576,0.001031,0.000008,0.001425,0.000016
44.000062,hybrid_plane_surface,266,123,0.016428,0.016523,0.098040,0.016428,0.016523,0.098040,0.926076,0.060961,0.291920,0.182449,0.846766,0.996693,0.004822,0.462406,0.000823,0.000010,0.001360,0.000003
44.099876,hybrid_plane_surface,256,126,0.017505,0.015933,0.073026,0.017505,0.015933,0.073026,0.920264,0.066296,0.325334,0.227226,1.150126,0.997114,0.004167,0.492188,0.001028,0.000010,0.001504,0.000003
44.199729,hybrid_plane_surface,266,123,0.015909,0.014312,0.085473,0.015909,0.014312,0.085473,0.925669,0.060280,0.326950,0.242044,1.777884,0.997030,0.005107,0.462406,0.000771,0.000010,0.001226,0.000007
44.299582,hybrid_plane_surface,263,118,0.016850,0.016813,0.128039,0.016850,0.016813,0.128039,0.922372,0.068234,0.344951,0.213664,1.259306,0.996438,0.005215,0.448669,0.000921,0.000010,0.001389,0.000010
44.399414,hybrid_plane_surface,263,127,0.015146,0.014809,0.120063,0.015146,0.014809,0.120063,0.928744,0.062881,0.341070,0.214229,1.173237,0.996860,0.004975,0.482890,0.000841,0.000010,0.001343,0.000004
44.500042,hybrid_plane_surface,268,123,0.016947,0.018232,0.120558,0.016947,0.018232,0.120558,0.923116,0.071076,0.307077,0.216312,1.302176,0.996899,0.004088,0.458955,0.000796,0.000010,0.001325,0.000017
44.599887,hybrid_plane_surface,262,124,0.015978,0.016432,0.080632,0.015978,0.016432,0.080632,0.925335,0.069186,0.358970,0.265474,1.345395,0.996851,0.004634,0.473282,0.001024,0.000010,0.001436,0.000009
44.699737,hybrid_plane_surface,270,132,0.016185,0.015327,0.075940,0.016185,0.015327,0.075940,0.926630,0.061040,0.310874,0.211945,1.188097,0.997100,0.004006,0.488889,0.001034,0.000010,0.001566,0.000011
44.799570,hybrid_plane_surface,269,125,0.015464,0.014755,0.095541,0.015464,0.014755,0.095541,0.929803,0.058053,0.337811,0.228674,1.105822,0.997467,0.003323,0.464684,0.000980,0.000013,0.001379,0.000033
44.899413,hybrid_plane_surface,274,131,0.014198,0.013742,0.080841,0.014198,0.013742,0.080841,0.933980,0.053396,0.358146,0.223409,1.092523,0.997311,0.004223,0.478102,0.001067,0.000011,0.001573,0.000000
45.000052,hybrid_plane_surface,272,123,0.016355,0.017071,0.107526,0.016355,0.017071,0.107526,0.925190,0.069396,0.350210,0.224601,1.083546,0.996882,0.004311,0.452206,0.000688,0.000008,0.001060,0.000008
45.099892,hybrid_plane_surface,273,144,0.013297,0.011639,0.059440,0.013297,0.011639,0.059440,0.936586,0.047783,0.335801,0.217540,1.091221,0.997059,0.004352,0.527473,0.000817,0.000011,0.001301,0.000003
45.199735,hybrid_plane_surface,257,116,0.016071,0.016126,0.113224,0.016071,0.016126,0.113224,0.928089,0.057019,0.324047,0.204774,0.915726,0.996693,0.004804,0.451362,0.000931,0.000010,0.001376,0.000009
45.299581,hybrid_plane_surface,258,132,0.017349,0.014950,0.076062,0.017349,0.014950,0.076062,0.922328,0.060870,0.334750,0.220929,1.118038,0.997260,0.003679,0.511628,0.001135,0.000014,0.001500,0.000007
45.399420,hybrid_plane_surface,260,121,0.017350,0.014327,0.081748,0.017350,0.014327,0.081748,0.921378,0.058196,0.340121,0.212028,1.442186,0.997072,0.004648,0.465385,0.000779,0.000008,0.001197,0.000001
45.500050,hybrid_plane_surface,255,114,0.015431,0.012337,0.073803,0.015431,0.012337,0.073803,0.922565,0.054825,0.350248,0.249171,1.550703,0.995517,0.007707,0.447059,0.000806,0.000009,0.001315,0.000008
45.599894,hybrid_plane_surface,263,129,0.015587,0.013543,0.080850,0.015587,0.013543,0.080850,0.928927,0.054155,0.352386,0.210410,1.261869,0.997169,0.004050,0.490494,0.000780,0.000010,0.001222,0.000004
45.699722,hybrid_plane_surface,262,117,0.016251,0.014619,0.072407,0.016251,0.014619,0.072407,0.925998,0.057879,0.315544,0.201456,1.153217,0.997161,0.003727,0.446565,0.000999,0.000010,0.001510,0.000005
45.799565,hybrid_plane_surface,273,130,0.017981,0.015186,0.071824,0.017981,0.015186,0.071824,0.916600,0.064993,0.348313,0.234453,1.001528,0.996140,0.006551,0.476190,0.001049,0.000013,0.001424,0.000006
45.899405,hybrid_plane_surface,272,130,0.017251,0.019321,0.111123,0.017251,0.019321,0.111123,0.920733,0.079797,0.324181,0.213825,1.077175,0.996829,0.004767,0.477941,0.000809,0.000010,0.001257,0.000004
46.000038,hybrid_plane_surface,265,136,0.016295,0.015678,0.107231,0.016295,0.015678,0.107231,0.923059,0.066273,0.349274,0.256839,1.826429,0.996473,0.006494,0.513208,0.000866,0.000011,0.001332,0.000006
46.099865,hybrid_plane_surface,279,137,0.016669,0.015973,0.075931,0.016669,0.015973,0.075931,0.924794,0.063992,0.344626,0.217777,1.050266,0.996955,0.004616,0.491039,0.001089,0.000010,0.001499,0.000008
46.199707,hybrid_plane_surface,276,131,0.017695,0.018010,0.099545,0.017695,0.018010,0.099545,0.918703,0.071908,0.338749,0.218136,1.197137,0.996288,0.006266,0.474638,0.000890,0.000013,0.001298,0.000004
46.299540,hybrid_plane_surface,270,137,0.015616,0.015554,0.085526,0.015616,0.015554,0.085526,0.928824,0.060621,0.343089,0.224334,1.096227,0.997132,0.003998,0.507407,0.000803,0.000010,0.001333,0.000007
46.399383,hybrid_plane_surface,264,129,0.013546,0.011434,0.051332,0.013546,0.011434,0.051332,0.933102,0.049562,0.355740,0.234218,1.551622,0.995915,0.006801,0.488636,0.000885,0.000014,0.001289,0.000002
46.500023,hybrid_plane_surface,257,123,0.016415,0.014628,0.071190,0.016415,0.014628,0.071190,0.925728,0.061187,0.326784,0.192540,1.011868,0.997697,0.002606,0.478599,0.000797,0.000010,0.001241,0.000010
46.599866,hybrid_plane_surface,254,125,0.017097,0.015455,0.093619,0.017097,0.015455,0.093619,0.920663,0.065633,0.323729,0.196982,0.852817,0.996223,0.007014,0.492126,0.000762,0.000010,0.001257,0.000006
46.699710,hybrid_plane_surface,249,120,0.016196,0.015567,0.080310,0.016196,0.015567,0.080310,0.923623,0.064803,0.342926,0.211929,0.945569,0.996643,0.004959,0.481928,0.000948,0.000009,0.001391,0.000011
46.799543,hybrid_plane_surface,260,131,0.016247,0.015424,0.091828,0.016247,0.015424,0.091828,0.924582,0.061357,0.358452,0.240766,1.305033,0.996778,0.005244,0.503846,0.000857,0.000010,0.001338,0.000002
46.899392,hybrid_plane_surface,267,124,0.018034,0.019517,0.117975,0.018034,0.019517,0.117975,0.918183,0.075221,0.317311,0.209275,1.342038,0.996342,0.006335,0.464419,0.001003,0.000010,0.001493,0.000010
47.000030,hybrid_plane_surface,264,127,0.016822,0.013555,0.072459,0.016822,0.013555,0.072459,0.921300,0.058897,0.322663,0.209793,1.001338,0.995759,0.006987,0.481061,0.000964,0.000013,0.001365,0.000008
47.099864,hybrid_plane_surface,273,135,0.016591,0.015591,0.082031,0.016591,0.015591,0.082031,0.923212,0.064672,0.337522,0.203746,1.025735,0.996830,0.004707,0.494505,0.001101,0.000010,0.001478,0.000004
47.199699,hybrid_plane_surface,270,130,0.015858,0.015022,0.103641,0.015858,0.015022,0.103641,0.925366,0.065580,0.337701,0.218941,1.092196,0.996730,0.005965,0.481481,0.001012,0.000009,0.001433,0.000004
47.299527,hybrid_plane_surface,268,128,0.015540,0.014579,0.098783,0.015540,0.014579,0.098783,0.928603,0.057335,0.343036,0.203406,1.161375,0.997164,0.004736,0.477612,0.001066,0.000010,0.001481,0.000004
47.399361,hybrid_plane_surface,269,117,0.018074,0.016420,0.091795,0.018074,0.016420,0.091795,0.917862,0.063152,0.351166,0.230188,1.468679,0.996326,0.005047,0.434944,0.000956,0.000012,0.001448,0.000005
47.500008,hybrid_plane_surface,271,140,0.014441,0.013581,0.075871,0.014441,0.013581,0.075871,0.932057,0.052517,0.355574,0.204722,0.984383,0.996959,0.004194,0.516605,0.000968,0.000015,0.001397,0.000010
47.599861,hybrid_plane_surface,267,117,0.015860,0.013106,0.057925,0.015860,0.013106,0.057925,0.924033,0.056132,0.334812,0.200189,0.833938,0.996296,0.006030,0.438202,0.000841,0.000009,0.001355,0.000004
47.699718,hybrid_plane_surface,260,124,0.016691,0.015475,0.098974,0.016691,0.015475,0.098974,0.923011,0.064959,0.348423,0.229634,1.028167,0.997371,0.003350,0.476923,0.000873,0.000013,0.001315,0.000003
47.799555,hybrid_plane_surface,263,132,0.015504,0.014870,0.079377,0.015504,0.014870,0.079377,0.925450,0.062729,0.333470,0.201591,0.913708,0.995856,0.007189,0.501901,0.000737,0.000011,0.001116,0.000006
47.899397,hybrid_plane_surface,253,125,0.018192,0.014500,0.087110,0.018192,0.014500,0.087110,0.916375,0.062592,0.337453,0.253281,1.750383,0.996650,0.005030,0.494071,0.000813,0.000010,0.001210,0.000000
48.000042,hybrid_plane_surface,264,135,0.015286,0.016956,0.126712,0.015286,0.016956,0.126712,0.931253,0.065325,0.336488,0.184768,0.786527,0.997136,0.004173,0.511364,0.000841,0.000009,0.001223,0.000006
48.099874,hybrid_plane_surface,270,124,0.018068,0.017431,0.102365,0.018068,0.017431,0.102365,0.915876,0.074034,0.347763,0.270705,2.336569,0.996064,0.007693,0.459259,0.001127,0.000010,0.001583,0.000008
48.199715,hybrid_plane_surface,268,138,0.016694,0.016783,0.112246,0.016694,0.016783,0.112246,0.924538,0.064743,0.351679,0.226368,1.636881,0.996430,0.005968,0.514925,0.000734,0.000009,0.001152,0.000003
48.299555,hybrid_plane_surface,270,126,0.015886,0.015752,0.095498,0.015886,0.015752,0.095498,0.925569,0.061651,0.351930,0.232595,1.597470,0.996232,0.006613,0.466667,0.000878,0.000008,0.001249,0.000008
48.399387,hybrid_plane_surface,256,128,0.015938,0.016463,0.125553,0.015938,0.016463,0.125553,0.924313,0.073687,0.338617,0.232534,1.628810,0.996843,0.005154,0.500000,0.000985,0.000011,0.001600,0.000009
48.500028,hybrid_plane_surface,262,129,0.014438,0.014383,0.073456,0.014438,0.014383,0.073456,0.931810,0.058776,0.332166,0.213773,1.071590,0.996654,0.005613,0.492366,0.000987,0.000014,0.001465,0.000011
48.599868,hybrid_plane_surface,257,117,0.015302,0.015542,0.100982,0.015302,0.015542,0.100982,0.926769,0.068570,0.321883,0.222368,1.062243,0.996802,0.005169,0.455253,0.000791,0.000009,0.001307,0.000002
48.699708,hybrid_plane_surface,271,124,0.016538,0.016681,0.110965,0.016538,0.016681,0.110965,0.924538,0.069496,0.337102,0.214132,1.077820,0.997009,0.004943,0.457565,0.001334,0.000016,0.001757,0.000003
48.799546,hybrid_plane_surface,250,108,0.017232,0.014231,0.064139,0.017232,0.014231,0.064139,0.921494,0.058740,0.318434,0.227691,1.330881,0.996525,0.005343,0.432000,0.000898,0.000010,0.001321,0.000007
48.899388,hybrid_plane_surface,269,133,0.016230,0.018800,0.099845,0.016230,0.018800,0.099845,0.924347,0.079674,0.344306,0.222008,1.089100,0.996875,0.005205,0.494424,0.001047,0.000013,0.001453,0.000000
